"duration","protocol_type","service","flag","src_bytes","dst_bytes","land","wrong_fragment","urgent","hot","num_failed_logins","logged_in","num_compromised","root_shell","su_attempted","num_root","num_file_creations","num_shells","num_access_files","num_outbound_cmds","is_host_login","is_guest_login","count","srv_count","serror_rate","srv_serror_rate","rerror_rate","srv_rerror_rate","same_srv_rate","diff_srv_rate","srv_diff_host_rate","dst_host_count","dst_host_srv_count","dst_host_same_srv_rate","dst_host_diff_srv_rate","dst_host_same_src_port_rate","dst_host_srv_diff_host_rate","dst_host_serror_rate","dst_host_srv_serror_rate","dst_host_rerror_rate","dst_host_srv_rerror_rate","attack","level"
6,"tcp","pop_3","SF",28,93,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,255,158,0.62,0.02,0,0,0,0,0.13,0,"guess_passwd",15
4,"tcp","pop_3","SF",28,93,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,255,249,0.98,0.01,0,0,0,0,0.02,0,"guess_passwd",18
0,"tcp","telnet","RSTO",124,176,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,255,254,1,0.01,0,0,0.02,0.02,0.02,0.02,"guess_passwd",10
4,"tcp","pop_3","SF",30,93,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,255,243,0.95,0.04,0,0,0,0,0,0,"guess_passwd",18
3,"tcp","pop_3","SF",32,93,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,255,244,0.96,0.02,0,0,0,0,0.02,0,"guess_passwd",18
4,"tcp","pop_3","SF",28,93,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,255,245,0.96,0.02,0,0,0,0,0.02,0,"guess_passwd",18
4,"tcp","pop_3","SF",28,93,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,255,154,0.6,0.02,0,0,0,0,0.13,0,"guess_passwd",15
3,"tcp","pop_3","SF",32,93,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,255,177,0.69,0.02,0,0,0,0,0.11,0,"guess_passwd",15
4,"tcp","pop_3","SF",30,93,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,255,248,0.97,0.01,0,0,0,0,0.01,0,"guess_passwd",18
0,"tcp","telnet","SF",121,174,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,255,90,0.35,0.02,0,0,0,0,0.01,0.03,"guess_passwd",11
0,"tcp","ftp","SF",26,157,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,255,128,0.5,0.03,0,0,0,0,0,0,"guess_passwd",9
5,"tcp","pop_3","SF",30,93,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,255,247,0.97,0.01,0,0,0,0,0.02,0,"guess_passwd",18
0,"tcp","telnet","SF",124,174,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,255,167,0.65,0.02,0,0,0,0,0.02,0.03,"guess_passwd",15
4,"tcp","pop_3","SF",28,93,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,255,219,0.86,0.02,0,0,0,0,0.06,0,"guess_passwd",18
0,"tcp","ftp","SF",25,157,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,42,18,0.43,0.1,0.02,0,0,0,0,0,"guess_passwd",7
4,"tcp","pop_3","SF",27,93,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,255,207,0.81,0.02,0,0,0,0,0.07,0,"guess_passwd",17
0,"tcp","ftp","SF",26,157,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,155,71,0.46,0.03,0.01,0,0,0,0,0,"guess_passwd",7
5,"tcp","pop_3","SF",30,93,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0.5,1,0,255,217,0.85,0.04,0,0,0,0,0,0,"guess_passwd",17
0,"tcp","telnet","SF",126,188,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,1,0,0,255,228,0.89,0.02,0,0,0,0,0.02,0.03,"guess_passwd",15
4,"tcp","pop_3","SF",32,93,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,255,243,0.95,0.02,0,0,0,0,0.03,0,"guess_passwd",18
4,"tcp","pop_3","SF",27,103,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,255,217,0.85,0.02,0,0,0,0,0.04,0.01,"guess_passwd",15
4,"tcp","pop_3","SF",28,93,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,255,250,0.98,0.01,0,0,0,0,0.02,0,"guess_passwd",18
4,"tcp","pop_3","SF",28,93,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,255,226,0.89,0.02,0,0,0,0,0.02,0,"guess_passwd",18
3,"tcp","pop_3","SF",30,93,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,255,249,0.98,0.01,0,0,0,0,0.01,0,"guess_passwd",18
